Name,Description,Location,Location On Hand,Location Committed,Location Available
K7702-F2338,HomePop Marin Curved Back Dining Chair - Stain Resistant Textured Linen - single pack,KFDS,,,
K7702-F2338,HomePop Marin Curved Back Dining Chair - Stain Resistant Textured Linen - single pack,KFNJ,,,
K7702-F2338,HomePop Marin Curved Back Dining Chair - Stain Resistant Textured Linen - single pack,KFNJ : KFNJQU,1,,
K7703-A832,HomePop Round Storage Ottoman - Grey Medallion,KFHQ,173,19,154
K7703-A832,HomePop Round Storage Ottoman - Grey Medallion,KFDS,,,
K7703-A832,HomePop Round Storage Ottoman - Grey Medallion,KFNJ,20,5,15
K7703-A837,HomePop Round Storage Ottoman - Navy Floral,KFDS,,,
K7703-A837,HomePop Round Storage Ottoman - Navy Floral,KFHQ,6,,6
K7703-A837,HomePop Round Storage Ottoman - Navy Floral,KFNJ,29,1,28
K7703-F1147,HomePop Round Storage Ottoman - Black Geo,KFHQ,114,45,69
K7703-F1147,HomePop Round Storage Ottoman - Black Geo,KFDS,,,
K7703-F1147,HomePop Round Storage Ottoman - Black Geo,KFNJ,56,13,43
K7703-F2273,HomePop Round Storage Ottoman - Teal,KFNJ,2,2,
K7703-F2273,HomePop Round Storage Ottoman - Teal,KFHQ,2,2,
K7703-F2273,HomePop Round Storage Ottoman - Teal,KFDS,,,
K7710-B258,"SPATIAL ORDER - Miller Modern 18"" Round Velvet Tufted Storage Ottoman, Pink",KFNJ,29,,29
K7710-B258,"SPATIAL ORDER - Miller Modern 18"" Round Velvet Tufted Storage Ottoman, Pink",KFHQ,5,,5
K7710-B258,"SPATIAL ORDER - Miller Modern 18"" Round Velvet Tufted Storage Ottoman, Pink",KFDS,,,
K7710-B269,"SPATIAL ORDER - Miller Modern 18"" Round Velvet Tufted Storage Ottoman, Gray",KFHQ,14,,14
K7710-B269,"SPATIAL ORDER - Miller Modern 18"" Round Velvet Tufted Storage Ottoman, Gray",KFDS,,,
K7710-B269,"SPATIAL ORDER - Miller Modern 18"" Round Velvet Tufted Storage Ottoman, Gray",KFNJ,,,
K7710-B271,HomePop Modern Round Velvet Tufted Storage Ottoman - Wasabi Green,KFDS,,,
K7710-B271,HomePop Modern Round Velvet Tufted Storage Ottoman - Wasabi Green,KFNJ,,,
K7710-B271,HomePop Modern Round Velvet Tufted Storage Ottoman - Wasabi Green,KFHQ,85,1,84
K7710-B272,HomePop Modern Round Velvet Tufted Storage Ottoman - Persimmon Orange,KFDS,,,
K7710-B272,HomePop Modern Round Velvet Tufted Storage Ottoman - Persimmon Orange,KFNJ,,,
K7710-B272,HomePop Modern Round Velvet Tufted Storage Ottoman - Persimmon Orange,KFHQ,29,,29
K7710-F2233,"SPATIAL ORDER - Miller Modern 18"" Round Tufted Storage Ottoman, Orange",KFHQ,25,,25
K7710-F2233,"SPATIAL ORDER - Miller Modern 18"" Round Tufted Storage Ottoman, Orange",KFNJ,21,,21
K7710-F2233,"SPATIAL ORDER - Miller Modern 18"" Round Tufted Storage Ottoman, Orange",KFDS,,,
K7710-F2360,HomePop Modern Round Tufted Storage Ottoman - Aqua,KFDS,,,
K7710-F2360,HomePop Modern Round Tufted Storage Ottoman - Aqua,KFNJ,,,
K7710-F2360,HomePop Modern Round Tufted Storage Ottoman - Aqua,KFHQ,114,,114
K7710-F2371,HomePop Modern Round Tufted Storage Ottoman - Textured Gray,KFHQ,104,,104
K7710-F2371,HomePop Modern Round Tufted Storage Ottoman - Textured Gray,KFDS,,,
K7710-F2371,HomePop Modern Round Tufted Storage Ottoman - Textured Gray,KFNJ,,,
K7716-F2296,HomePop Round Storage Ottoman - Green Tweed,KFHQ,14,6,8
K7716-F2296,HomePop Round Storage Ottoman - Green Tweed,KFDS,,,
K7716-F2296,HomePop Round Storage Ottoman - Green Tweed,KFNJ,,,
K7716-F2297,HomePop Round Storage Ottoman - Light Gray Tweed,KFDS,,,
K7716-F2297,HomePop Round Storage Ottoman - Light Gray Tweed,KFHQ,48,,48
K7716-F2297,HomePop Round Storage Ottoman - Light Gray Tweed,KFNJ,40,7,33
K7716-F2298,HomePop Round Storage Ottoman - Teal Tweed,KFNJ,18,6,12
K7716-F2298,HomePop Round Storage Ottoman - Teal Tweed,KFHQ,24,2,22
K7716-F2298,HomePop Round Storage Ottoman - Teal Tweed,KFDS,,,
K7717-B293,HomePop Velvet Tufted Ottoman - Blush Pink,KFDS,,,
K7717-B293,HomePop Velvet Tufted Ottoman - Blush Pink,KFHQ,67,,67
K7717-B293,HomePop Velvet Tufted Ottoman - Blush Pink,KFNJ,,,
K7732-F2280,"SPATIAL ORDER - Dinah 24"" Storage Ottoman, Blue",KFNJ,1,,1
K7732-F2280,"SPATIAL ORDER - Dinah 24"" Storage Ottoman, Blue",KFHQ,100,2,98
K7732-F2280,"SPATIAL ORDER - Dinah 24"" Storage Ottoman, Blue",KFHQ : KFHQQU,2,,
K7732-F2280,"SPATIAL ORDER - Dinah 24"" Storage Ottoman, Blue",KFDS,,,
K7732-F2281,"SPATIAL ORDER - Dinah 24"" Storage Ottoman, Gray",KFNJ,,,
K7732-F2281,"SPATIAL ORDER - Dinah 24"" Storage Ottoman, Gray",KFDS,,,
K7732-F2281,"SPATIAL ORDER - Dinah 24"" Storage Ottoman, Gray",KFHQ,201,,201
K7732-F2290,"SPATIAL ORDER - Dinah 24"" Storage Ottoman, Brown",KFNJ,,,
K7732-F2290,"SPATIAL ORDER - Dinah 24"" Storage Ottoman, Brown",KFDS,,,
K7732-F2290,"SPATIAL ORDER - Dinah 24"" Storage Ottoman, Brown",KFHQ,,,
K7733-A864,"SPATIAL ORDER - Hudson Modern  Ottoman, Gray Lines Print",KFHQ,10,3,7
K7733-A864,"SPATIAL ORDER - Hudson Modern  Ottoman, Gray Lines Print",KFDS,,,
K7733-A864,"SPATIAL ORDER - Hudson Modern  Ottoman, Gray Lines Print",KFNJ,,,
K7733-B255,"SPATIAL ORDER - Hudson Modern Velvet Ottoman, Black",KFDS,,,
K7733-B255,"SPATIAL ORDER - Hudson Modern Velvet Ottoman, Black",KFNJ,,,
K7733-B255,"SPATIAL ORDER - Hudson Modern Velvet Ottoman, Black",KFHQ,77,2,75
K7733-B256,"SPATIAL ORDER - Hudson Modern Velvet Ottoman, Navy",KFNJ,,,
K7733-B256,"SPATIAL ORDER - Hudson Modern Velvet Ottoman, Navy",KFHQ,,,
K7733-B256,"SPATIAL ORDER - Hudson Modern Velvet Ottoman, Navy",KFDS,,,
K7733-B258,"SPATIAL ORDER - Hudson Modern Velvet Ottoman, Pink",KFDS,,,
K7733-B258,"SPATIAL ORDER - Hudson Modern Velvet Ottoman, Pink",KFNJ,,,
K7733-B258,"SPATIAL ORDER - Hudson Modern Velvet Ottoman, Pink",KFHQ,24,,24
K7733-B260,"SPATIAL ORDER - Hudson Modern Velvet Ottoman, Gray",KFHQ,40,,40
K7733-B260,"SPATIAL ORDER - Hudson Modern Velvet Ottoman, Gray",KFNJ,,,
K7733-B260,"SPATIAL ORDER - Hudson Modern Velvet Ottoman, Gray",KFDS,,,
K7734.24-F2323,"Homepop 24"" Backless Counter stool with nailheads - Cream with Red Stripe",KFHQ,40,,40
K7734.24-F2323,"Homepop 24"" Backless Counter stool with nailheads - Cream with Red Stripe",KFNJ,,,
K7734.24-F2323,"Homepop 24"" Backless Counter stool with nailheads - Cream with Red Stripe",KFDS,,,
K7743-B267,Fulton Velvet Storage Bench - Dark Navy,KFDS,,,
K7743-B267,Fulton Velvet Storage Bench - Dark Navy,KFNJ,,,
K7743-B267,Fulton Velvet Storage Bench - Dark Navy,KFHQ,2,2,
K7743-B267,Fulton Velvet Storage Bench - Dark Navy,KFNJ : KFNJQU,1,,
K7743-B268,Fulton Velvet Storage Bench - Pink,KFHQ,13,6,7
K7743-B268,Fulton Velvet Storage Bench - Pink,KFDS,,,
K7743-B268,Fulton Velvet Storage Bench - Pink,KFNJ,,,
K7743-B269,Fulton Velvet Storage Bench - Gray,KFDS,,,
K7743-B269,Fulton Velvet Storage Bench - Gray,KFNJ,97,5,92
K7743-B269,Fulton Velvet Storage Bench - Gray,KFHQ,21,4,17
K7743-B270,Fulton Velvet Storage Bench - Aqua Blue,KFDS,,,
K7743-B270,Fulton Velvet Storage Bench - Aqua Blue,KFNJ,30,2,28
K7743-B270,Fulton Velvet Storage Bench - Aqua Blue,KFHQ,152,1,151
K7743-F2327,HomePop Fulton Storage Bench - White Windowpane,KFHQ,,,
K7743-F2327,HomePop Fulton Storage Bench - White Windowpane,KFDS,,,
K7743-F2327,HomePop Fulton Storage Bench - White Windowpane,KFNJ,,,
K7743-YDQY-2,HomePop Fulton Storage Bench - Distressed Brown Faux Leather,KFDS,,,
K7743-YDQY-2,HomePop Fulton Storage Bench - Distressed Brown Faux Leather,KFHQ,26,,26
K7743-YDQY-2,HomePop Fulton Storage Bench - Distressed Brown Faux Leather,KFNJ,,,
K7746-A870,HomePop Armless Dining Accent Chair - Blue and Pink Floral,KFHQ,12,,12
K7746-A870,HomePop Armless Dining Accent Chair - Blue and Pink Floral,KFNJ,,,
K7746-A870,HomePop Armless Dining Accent Chair - Blue and Pink Floral,KFDS,,,
K7746-F2378,HomePop Armless Dining Accent Chair - Medium Black Plaid,KFNJ,,,
K7746-F2378,HomePop Armless Dining Accent Chair - Medium Black Plaid,KFHQ,39,,39
K7746-F2378,HomePop Armless Dining Accent Chair - Medium Black Plaid,KFDS,,,
K7746-F2381,HomePop Armless Dining Accent Chair - Tan Plaid,KFHQ,21,,21
K7746-F2381,HomePop Armless Dining Accent Chair - Tan Plaid,KFDS,,,
K7746-F2381,HomePop Armless Dining Accent Chair - Tan Plaid,KFNJ,,,
K7746-F2383,HomePop Armless Dining Accent Chair - Light Gray Plaid,KFHQ,42,,42
K7746-F2383,HomePop Armless Dining Accent Chair - Light Gray Plaid,KFNJ,,,
K7746-F2383,HomePop Armless Dining Accent Chair - Light Gray Plaid,KFDS,,,
K7757-E697,"HomePop Macalester 48"" Tufted Storage Bench - Brown Faux Leather",KFDS,,,
K7757-E697,"HomePop Macalester 48"" Tufted Storage Bench - Brown Faux Leather",KFNJ,56,1,55
K7757-E697,"HomePop Macalester 48"" Tufted Storage Bench - Brown Faux Leather",KFHQ,51,,51
K7757-F2111,"HomePop Macalester 48"" Tufted Storage Bench - Gray",KFHQ,66,1,65
K7757-F2111,"HomePop Macalester 48"" Tufted Storage Bench - Gray",KFDS,,,
K7757-F2111,"HomePop Macalester 48"" Tufted Storage Bench - Gray",KFNJ,12,,12
K7761-F2377,HomePop Kid's Tufted Wingback Chair - Mini Black Plaid,KFDS,,,
K7761-F2377,HomePop Kid's Tufted Wingback Chair - Mini Black Plaid,KFHQ,,,
K7761-F2377,HomePop Kid's Tufted Wingback Chair - Mini Black Plaid,KFNJ,,,
K7763-B293,HomePop Kid's Cushioned Slipper Chair- Textured Pink Faux Fur,KFHQ,41,41,
K7763-B293,HomePop Kid's Cushioned Slipper Chair- Textured Pink Faux Fur,KFDS,,,
K7763-B293,HomePop Kid's Cushioned Slipper Chair- Textured Pink Faux Fur,KFNJ,,,
K7763-E697,HomePop Kid's Faux Fur Cushioned Slipper Chair- Brown Faux Leather,KFDS,,,
K7763-E697,HomePop Kid's Faux Fur Cushioned Slipper Chair- Brown Faux Leather,KFHQ,33,33,
K7763-E697,HomePop Kid's Faux Fur Cushioned Slipper Chair- Brown Faux Leather,KFNJ,,,
K7768-F2337,HomePop Twin Upholstered Headboard- Stain Resistant Gray Fabric,KFDS,,,
K7768-F2337,HomePop Twin Upholstered Headboard- Stain Resistant Gray Fabric,KFNJ,,,
K7768-F2337,HomePop Twin Upholstered Headboard- Stain Resistant Gray Fabric,KFHQ,153,,153
K7770-A853,HomePop Kid's Modern Slipper Chair- Indigo and White Lattice,KFNJ,,,
K7770-A853,HomePop Kid's Modern Slipper Chair- Indigo and White Lattice,KFHQ,41,,41
K7770-A853,HomePop Kid's Modern Slipper Chair- Indigo and White Lattice,KFDS,,,
K7770-A857,HomePop Kid's Modern Slipper Chair- Pink and White Lattice,KFHQ,81,,81
K7770-A857,HomePop Kid's Modern Slipper Chair- Pink and White Lattice,KFDS,,,
K7770-A857,HomePop Kid's Modern Slipper Chair- Pink and White Lattice,KFNJ,,,
K7770-F2377,HomePop Kid's Modern Slipper Chair - Mini Black Plaid,KFHQ,80,80,
K7770-F2377,HomePop Kid's Modern Slipper Chair - Mini Black Plaid,KFNJ,,,
K7770-F2377,HomePop Kid's Modern Slipper Chair - Mini Black Plaid,KFDS,,,
K7776-A870,HomePop Gerrit Modern Accent Chair - Blue and Pink Floral,KFNJ,,,
K7776-A870,HomePop Gerrit Modern Accent Chair - Blue and Pink Floral,KFDS,,,
K7776-A870,HomePop Gerrit Modern Accent Chair - Blue and Pink Floral,KFHQ,,,
K7782-E895,HomePop Queen Bed - Brown Faux Leather,KFDS,,,
K7782-E895,HomePop Queen Bed - Brown Faux Leather,KFHQ,4,,4
K7782-E895,HomePop Queen Bed - Brown Faux Leather,KFNJ,,,
K7783-A859,HomePop Large Square All-Over Tufted Ottoman - Multicolored Floral,KFHQ,,,
K7783-A859,HomePop Large Square All-Over Tufted Ottoman - Multicolored Floral,KFNJ,,,
K7783-A859,HomePop Large Square All-Over Tufted Ottoman - Multicolored Floral,KFDS,,,
K7783-A863,HomePop Large Square All-Over Tufted Ottoman - Modern Floral Blue,KFDS,,,
K7783-A863,HomePop Large Square All-Over Tufted Ottoman - Modern Floral Blue,KFNJ,,,
K7783-A863,HomePop Large Square All-Over Tufted Ottoman - Modern Floral Blue,KFHQ,,,
K7783-A868,HomePop Large Square All-Over Tufted Ottoman - Blue  and Cream Medallion,KFNJ,,,
K7783-A868,HomePop Large Square All-Over Tufted Ottoman - Blue  and Cream Medallion,KFHQ,,,
K7783-A868,HomePop Large Square All-Over Tufted Ottoman - Blue  and Cream Medallion,KFDS,,,
K7785-YDQY2,HomePop Brooklyn Large Pillowtop Ottoman - Light Brown Faux Leather,KFNJ,,,
K7785-YDQY2,HomePop Brooklyn Large Pillowtop Ottoman - Light Brown Faux Leather,KFHQ,,,
K7785-YDQY2,HomePop Brooklyn Large Pillowtop Ottoman - Light Brown Faux Leather,KFDS,,,
K7795-F2358,HomePop Pillowtop Accent Chair - Gray,KFHQ,,,
K7795-F2358,HomePop Pillowtop Accent Chair - Gray,KFNJ,,,
K7795-F2358,HomePop Pillowtop Accent Chair - Gray,KFDS,,,
K7801-Y199,HomePop Square Wood and Metal Accent Table with Shelf Storage - Dark Walnut and Ebony,KFDS,,,
K7801-Y199,HomePop Square Wood and Metal Accent Table with Shelf Storage - Dark Walnut and Ebony,KFHQ,31,,31
K7801-Y199,HomePop Square Wood and Metal Accent Table with Shelf Storage - Dark Walnut and Ebony,KFNJ,,,
K7802-YDQY-2,"HomePop Draper 58"" Large Ottoman with Button Tufting - Light Brown Faux Leather",KFDS,,,
K7802-YDQY-2,"HomePop Draper 58"" Large Ottoman with Button Tufting - Light Brown Faux Leather",KFNJ,,,
K7802-YDQY-2,"HomePop Draper 58"" Large Ottoman with Button Tufting - Light Brown Faux Leather",KFHQ,,,
K7803-YDQY-2,HomePop Draper Ottoman with Button Tufting - Light Brown Faux Leather,KFDS,,,
K7803-YDQY-2,HomePop Draper Ottoman with Button Tufting - Light Brown Faux Leather,KFHQ,178,,178
K7803-YDQY-2,HomePop Draper Ottoman with Button Tufting - Light Brown Faux Leather,KFNJ,105,,105
K7820-Y199,HomePop Square Wood Accent Table with Shelf Storage - Dark Walnut,KFHQ,,,
K7820-Y199,HomePop Square Wood Accent Table with Shelf Storage - Dark Walnut,KFDS,,,
K7820-Y199,HomePop Square Wood Accent Table with Shelf Storage - Dark Walnut,KFNJ,,,
K7821-Y199,HomePop Round X-Base Wood Accent Table with Shelf Storage - Dark Walnut,KFNJ,,,
K7821-Y199,HomePop Round X-Base Wood Accent Table with Shelf Storage - Dark Walnut,KFDS,,,
K7821-Y199,HomePop Round X-Base Wood Accent Table with Shelf Storage - Dark Walnut,KFHQ,59,1,58
K7833-F2369,HomePop Shoe Storage Ottoman - Gray Taupe,KFHQ,39,1,38
K7833-F2369,HomePop Shoe Storage Ottoman - Gray Taupe,KFNJ,,,
K7833-F2369,HomePop Shoe Storage Ottoman - Gray Taupe,KFDS,,,
K7848-A865,HomePop Riley Dining Accent Chair - Turquoise Floral,KFHQ,32,,32
K7848-A865,HomePop Riley Dining Accent Chair - Turquoise Floral,KFDS,,,
K7848-A865,HomePop Riley Dining Accent Chair - Turquoise Floral,KFNJ,,,
K7849-A864,HomePop Milo Dining Accent Chair - Gray Lines,KFDS,,,
K7849-A864,HomePop Milo Dining Accent Chair - Gray Lines,KFHQ,5,2,3
K7849-A864,HomePop Milo Dining Accent Chair - Gray Lines,KFNJ,,,
K7854.24-F2011,"HomePop 24"" Swivel Counter Stool - Flax",KFHQ,,,
K7854.24-F2011,"HomePop 24"" Swivel Counter Stool - Flax",KFNJ,,,
K7854.24-F2011,"HomePop 24"" Swivel Counter Stool - Flax",KFDS,,,
K7854.24-F2011,"HomePop 24"" Swivel Counter Stool - Flax",KFNJ : KFNJQU,6,,
K7854.24-F2111,"HomePop 24"" Swivel Counter Stool - Charcoal",KFNJ,,,
K7854.24-F2111,"HomePop 24"" Swivel Counter Stool - Charcoal",KFDS,,,
K7854.24-F2111,"HomePop 24"" Swivel Counter Stool - Charcoal",KFHQ,,,
K7866-B298,HomePop Ashby Accent Chair - Navy Textured Velvet,KFHQ,77,,77
K7866-B298,HomePop Ashby Accent Chair - Navy Textured Velvet,KFDS,,,
K7866-B298,HomePop Ashby Accent Chair - Navy Textured Velvet,KFNJ,,,
K7874-E903,HomePop Round Tufted Ottoman - Gray Faux Leather,KFDS,,,
K7874-E903,HomePop Round Tufted Ottoman - Gray Faux Leather,KFNJ,,,
K7874-E903,HomePop Round Tufted Ottoman - Gray Faux Leather,KFHQ,23,,23
K7874-YDQY-2,HomePop Round Tufted Ottoman - Light Brown Faux Leather,KFDS,,,
K7874-YDQY-2,HomePop Round Tufted Ottoman - Light Brown Faux Leather,KFHQ,-1,,
K7874-YDQY-2,HomePop Round Tufted Ottoman - Light Brown Faux Leather,KFNJ,,,
K7884-B299,HomePop Modern Armchair - Textured Ruby Velvet,KFNJ,,,
K7884-B299,HomePop Modern Armchair - Textured Ruby Velvet,KFHQ,2,1,1
K7884-B299,HomePop Modern Armchair - Textured Ruby Velvet,KFDS,,,
K7898-F2365,HomePop Pin- Tufted Ottoman - Dark Blue,KFDS,,,
K7898-F2365,HomePop Pin- Tufted Ottoman - Dark Blue,KFNJ,11,,11
K7898-F2365,HomePop Pin- Tufted Ottoman - Dark Blue,KFHQ,36,,36
K7905-F2371,HomePop Small Pin-Tufted Ottoman - Textured Gray,KFNJ,,,
K7905-F2371,HomePop Small Pin-Tufted Ottoman - Textured Gray,KFDS,,,
K7905-F2371,HomePop Small Pin-Tufted Ottoman - Textured Gray,KFHQ,28,,28
K7905-YDQY-2,HomePop Small Pin-Tufted Ottoman - Distressed Brown Faux Leather,KFHQ,60,,60
K7905-YDQY-2,HomePop Small Pin-Tufted Ottoman - Distressed Brown Faux Leather,KFNJ,,,
K7905-YDQY-2,HomePop Small Pin-Tufted Ottoman - Distressed Brown Faux Leather,KFDS,,,
K7905-YDQY-2,HomePop Small Pin-Tufted Ottoman - Distressed Brown Faux Leather,KFNJ : KFNJQU,1,,
K7915-E899,HomePop X Bench - Brown Faux Leather,KFHQ,41,1,40
K7915-E899,HomePop X Bench - Brown Faux Leather,KFDS,,,
K7915-E899,HomePop X Bench - Brown Faux Leather,KFNJ,115,2,113
K7926-A859,HomePop Slipper Chair- Multicolored Floral,KFNJ,,,
K7926-A859,HomePop Slipper Chair- Multicolored Floral,KFDS,,,
K7926-A859,HomePop Slipper Chair- Multicolored Floral,KFHQ,,,
K7926-A867,HomePop Slipper Chair -Blue and Tan Floral,KFNJ,,,
K7926-A867,HomePop Slipper Chair -Blue and Tan Floral,KFHQ,,,
K7926-A867,HomePop Slipper Chair -Blue and Tan Floral,KFDS,,,
K7926-A868,HomePop Slipper Chair -Blue  and Cream Medallion,KFHQ,,,
K7926-A868,HomePop Slipper Chair -Blue  and Cream Medallion,KFDS,,,
K7926-A868,HomePop Slipper Chair -Blue  and Cream Medallion,KFNJ,,,
K7982-F2348,"HomePop Luxury 28"" Square Storage Ottoman - Gray Geometric",KFDS,,,
K7982-F2348,"HomePop Luxury 28"" Square Storage Ottoman - Gray Geometric",KFHQ,58,2,56
K7982-F2348,"HomePop Luxury 28"" Square Storage Ottoman - Gray Geometric",KFNJ,,,
K7986-F2377,HomePop Small Decorative Ottoman - Mini Black Plaid,KFNJ,,,
K7986-F2377,HomePop Small Decorative Ottoman - Mini Black Plaid,KFHQ,67,,67
K7986-F2377,HomePop Small Decorative Ottoman - Mini Black Plaid,KFDS,,,
K8000-A750,HomePop Modern Armless Dining Accent Chair - Suri Blue,KFNJ,59,1,58
K8000-A750,HomePop Modern Armless Dining Accent Chair - Suri Blue,KFDS,,,
K8000-A750,HomePop Modern Armless Dining Accent Chair - Suri Blue,KFHQ,1,,1
K8000-F2114,HomePop Modern Armless Dining Accent Chair - Gray,KFNJ,,,
K8000-F2114,HomePop Modern Armless Dining Accent Chair - Gray,KFHQ,95,1,94
K8000-F2114,HomePop Modern Armless Dining Accent Chair - Gray,KFDS,,,
K8000-F2231,HomePop Modern Armless Dining Accent Chair - Dove Gray Stripe,KFDS,,,
K8000-F2231,HomePop Modern Armless Dining Accent Chair - Dove Gray Stripe,KFNJ,,,
K8000-F2231,HomePop Modern Armless Dining Accent Chair - Dove Gray Stripe,KFHQ,121,,121
K8000-F2262,HomePop Modern Armless Dining Accent Chair - Black Plaid,KFNJ,,,
K8000-F2262,HomePop Modern Armless Dining Accent Chair - Black Plaid,KFHQ,43,1,42
K8000-F2262,HomePop Modern Armless Dining Accent Chair - Black Plaid,KFDS,,,
K8000-F2398,HomePop Modern Armless Dining Accent Chair - Cream,KFDS,,,
K8000-F2398,HomePop Modern Armless Dining Accent Chair - Cream,KFNJ,5,,5
K8000-F2398,HomePop Modern Armless Dining Accent Chair - Cream,KFHQ,63,,63
K8000-F2399,HomePop Modern Armless Dining Accent Chair - Navy Blue,KFNJ,,,
K8000-F2399,HomePop Modern Armless Dining Accent Chair - Navy Blue,KFDS,,,
K8000-F2399,HomePop Modern Armless Dining Accent Chair - Navy Blue,KFHQ,38,,38
K8086-A865,HomePop Mid-Century Storage Bench - Teal Floral,KFDS,,,
K8086-A865,HomePop Mid-Century Storage Bench - Teal Floral,KFNJ : KFNJQU,1,,
K8086-A865,HomePop Mid-Century Storage Bench - Teal Floral,KFNJ,,,
K8086-A865,HomePop Mid-Century Storage Bench - Teal Floral,KFHQ,75,,75
K8086-B256,"SPATIAL ORDER - Kaufmann 39.5"" Modern Storage Bench, Navy",KFHQ,49,1,48
K8086-B256,"SPATIAL ORDER - Kaufmann 39.5"" Modern Storage Bench, Navy",KFDS,,,
K8086-B256,"SPATIAL ORDER - Kaufmann 39.5"" Modern Storage Bench, Navy",KFNJ,,,
K8086-B273,"SPATIAL ORDER - Kaufmann 39.5"" Modern Storage Bench, Yellow",KFNJ,,,
K8086-B273,"SPATIAL ORDER - Kaufmann 39.5"" Modern Storage Bench, Yellow",KFDS,,,
K8086-B273,"SPATIAL ORDER - Kaufmann 39.5"" Modern Storage Bench, Yellow",KFHQ,30,1,29
K8086-F2232,"SPATIAL ORDER - Kaufmann 39.5"" Modern Storage Bench, Gray",KFDS,,,
K8086-F2232,"SPATIAL ORDER - Kaufmann 39.5"" Modern Storage Bench, Gray",KFHQ,,,
K8086-F2232,"SPATIAL ORDER - Kaufmann 39.5"" Modern Storage Bench, Gray",KFNJ,6,4,2
K8086-F2294,HomePop Mid-Century Storage Bench - Textured Gray,KFNJ,,,
K8086-F2294,HomePop Mid-Century Storage Bench - Textured Gray,KFDS,,,
K8086-F2294,HomePop Mid-Century Storage Bench - Textured Gray,KFHQ,25,1,24
K8116-F2276,Caroline Tufted Ottoman - Light Gray - Threshold,KFNJ,180,1,179
K8116-F2276,Caroline Tufted Ottoman - Light Gray - Threshold,KFDS,,,
K8116-F2276,Caroline Tufted Ottoman - Light Gray - Threshold,KFHQ,79,,79
K8116-F2313,Caroline Tufted Ottoman - Charcoal - Threshold,KFHQ,110,3,107
K8116-F2313,Caroline Tufted Ottoman - Charcoal - Threshold,KFDS,,,
K8116-F2313,Caroline Tufted Ottoman - Charcoal - Threshold,KFNJ,152,1,151
K8127-F2287,Buffalo Plaid Stool - Blue - Threshold,KFNJ,116,2,114
K8127-F2287,Buffalo Plaid Stool - Blue - Threshold,KFHQ,109,1,108
K8127-F2287,Buffalo Plaid Stool - Blue - Threshold,KFDS,,,
K8142-S005,"SPATIAL ORDER - Round Charging Accent Table with USB, Black",KFNJ,,,
K8142-S005,"SPATIAL ORDER - Round Charging Accent Table with USB, Black",KFDS,,,
K8142-S005,"SPATIAL ORDER - Round Charging Accent Table with USB, Black",KFHQ,53,,53
K8151-E900,"HomePop 24"" Swivel Counter Stool - Brown Faux Leather",KFHQ,,,
K8151-E900,"HomePop 24"" Swivel Counter Stool - Brown Faux Leather",KFDS,,,
K8151-E900,"HomePop 24"" Swivel Counter Stool - Brown Faux Leather",KFNJ,,,
K8168-E697,Carver 5pc Large Ottoman with Flip Top Lids - Espresso Faux Leather,KFDS,,,
K8168-E697,Carver 5pc Large Ottoman with Flip Top Lids - Espresso Faux Leather,KFNJ,,,
K8168-E697,Carver 5pc Large Ottoman with Flip Top Lids - Espresso Faux Leather,KFHQ,,,
K8176-YDQY-2,HomePop Small Decorative Ottoman - Distressed Brown Faux Leather,KFDS,,,
K8176-YDQY-2,HomePop Small Decorative Ottoman - Distressed Brown Faux Leather,KFHQ,263,2,261
K8176-YDQY-2,HomePop Small Decorative Ottoman - Distressed Brown Faux Leather,KFNJ,225,1,224
K8506-F2114,HomePop Tradional Barrel Chair - Gray,KFDS,,,
K8506-F2114,HomePop Tradional Barrel Chair - Gray,KFNJ,,,
K8506-F2114,HomePop Tradional Barrel Chair - Gray,KFHQ,56,,56
K8506-F2231,HomePop Tradional Barrel Chair - Dove Gray Stripe,KFDS,,,
K8506-F2231,HomePop Tradional Barrel Chair - Dove Gray Stripe,KFHQ,35,,35
K8506-F2231,HomePop Tradional Barrel Chair - Dove Gray Stripe,KFNJ,,,
K8506-F2399,HomePop Traditional Barrel Chair - Navy Blue,KFNJ,,,
K8506-F2399,HomePop Traditional Barrel Chair - Navy Blue,KFDS,,,
K8506-F2399,HomePop Traditional Barrel Chair - Navy Blue,KFHQ,19,,19
K8532-B306,HomePop Sherpa Accent Chair with Wood Legs - Cream,KFDS,,,
K8532-B306,HomePop Sherpa Accent Chair with Wood Legs - Cream,KFNJ : KFNJQU,,,
K8532-B306,HomePop Sherpa Accent Chair with Wood Legs - Cream,KFHQ,15,4,11
K8532-B306,HomePop Sherpa Accent Chair with Wood Legs - Cream,KFNJ,,,
K8532-B306,HomePop Sherpa Accent Chair with Wood Legs - Cream,KFHQ : KFHQQU,,,
K8536-B302,HomePop Modern Sherpa Accent Chair - Gray,KFDS,,,
K8536-B302,HomePop Modern Sherpa Accent Chair - Gray,KFHQ,72,1,71
K8536-B302,HomePop Modern Sherpa Accent Chair - Gray,KFNJ,,,
K8536-B303,HomePop Modern Sherpa Accent Chair -Cream,KFHQ,268,3,265
K8536-B303,HomePop Modern Sherpa Accent Chair -Cream,KFNJ,88,4,84
K8536-B303,HomePop Modern Sherpa Accent Chair -Cream,KFDS,,,
K8537-B304,HomePop Tufted Ottoman with Wooden Storage - Cream,KFHQ,44,,44
K8537-B304,HomePop Tufted Ottoman with Wooden Storage - Cream,KFDS,,,
